Age,Gender,Country,Job Title,Trading Volume per Month (USD),Deposit Volume per Month (USD),Withdrawal Volume per Month (USD),Current Balances (USD)
76,Male,Germany,Portfolio Manager,13621.81,2670.06,6964.15,11007.98
48,Other,France,Wealth Manager,31104.83,14736.89,8277.91,87427.31
75,Male,UK,Broker,37019.1,28694.36,9331.2,57119.1
28,Female,Australia,Financial Advisor,37009.02,24580.83,23321.31,85814.15
21,Female,India,Risk Manager,24163.95,16903.87,7623.89,38712.89
76,Male,Germany,Broker,22769.42,4332.29,29203.01,2894.92
35,Other,Brazil,Financial Advisor,39403.49,21429.41,23904.08,5241.66
21,Male,Brazil,Quantitative Analyst,9732.43,24399.3,29991.55,67049.85
66,Male,Canada,Compliance Officer,7694.9,28055.32,13802.4,11446.26
51,Male,Australia,Broker,33268.28,18382.88,17700.38,74546.2
46,Other,USA,Compliance Officer,20534.4,15458.25,8448.03,41944.26
41,Male,Canada,Broker,35528.92,18594.5,18132.15,56310.79
39,Male,Brazil,Financial Advisor,12904.35,28300.41,29218.31,80121.34
19,Female,USA,Trader,16311.11,18862.41,959.89,25307.14
61,Male,Canada,Risk Manager,44844.21,7764.88,8714.2,41290.25
80,Female,USA,Quantitative Analyst,21140.66,19102.73,8474.76,72955.73
23,Female,France,Financial Advisor,29588.58,26398.35,29471.98,91842.78
59,Female,Australia,Analyst,5423.44,17031.71,4022.85,29029.98
42,Other,India,Trader,9023.58,15105.83,24380.19,62272.29
72,Female,India,Wealth Manager,1890.8,22014.41,8272.89,95121.4
74,Male,India,Analyst,21276.1,19846.61,25825.06,64885.22
38,Male,Brazil,Wealth Manager,49447.11,1747.79,14658.14,89278.91
72,Female,France,Risk Manager,43706.27,21773.07,7305.72,93972.99
76,Female,China,Risk Manager,31682.15,12256.11,21306.5,92934.26
33,Male,Australia,Analyst,43068.71,28229.9,25255.34,75847.71
48,Female,Germany,Risk Manager,29749.05,29125.55,14130.67,55209.55
31,Other,Japan,Portfolio Manager,18501.57,13489.73,21433.98,9675.28
56,Female,China,Compliance Officer,8759.97,29065.41,5488.4,22270.61
45,Other,Germany,Market Strategist,32687.13,9359.07,28131.48,25576.71
49,Other,India,Financial Advisor,9733.26,20495.2,2938.66,3325.96
45,Other,Germany,Wealth Manager,20929.68,2297.89,6697.42,10192.34
68,Female,USA,Quantitative Analyst,41307.51,4392.43,8686.37,29475.67
72,Other,USA,Market Strategist,6548.54,25942.55,4624.95,9074.09
66,Other,Germany,Portfolio Manager,6538.17,26818.83,12230.08,16953.5
26,Female,UK,Trader,11297.68,16001.71,13759.19,5441.76
75,Other,Canada,Trader,27640.67,10226.21,15581.75,41653.26
62,Female,Japan,Financial Advisor,12661.0,13558.17,1271.95,82132.73
39,Male,Brazil,Market Strategist,25209.58,26095.25,6612.23,81224.38
49,Other,Germany,Market Strategist,15168.93,6369.25,24242.51,90489.04
22,Female,Australia,Financial Advisor,25361.49,8881.36,24327.61,74559.95
40,Male,UK,Wealth Manager,13953.81,23574.02,9933.7,24444.2
22,Other,France,Broker,49002.62,28061.32,13862.17,70238.99
59,Other,UK,Financial Advisor,24686.62,2833.17,5544.42,75382.19
70,Female,Japan,Risk Manager,37207.81,24122.98,24673.09,54310.75
49,Male,Australia,Compliance Officer,35057.27,19369.8,28702.68,80701.06
76,Female,UK,Market Strategist,24578.91,6961.61,8776.02,7126.58
27,Other,Brazil,Broker,12019.22,22686.73,23469.04,59478.06
76,Other,Canada,Financial Advisor,25584.84,21851.09,10604.05,47989.34
56,Other,Australia,Trader,34080.48,4303.79,128.89,80521.18
75,Other,USA,Quantitative Analyst,23049.97,15092.42,18011.85,12796.06
32,Male,Brazil,Trader,4188.06,22760.82,12341.44,21262.4
24,Male,India,Financial Advisor,997.36,5786.75,22765.13,55869.2
46,Female,France,Compliance Officer,16461.05,13909.84,22475.48,94720.53
76,Female,Japan,Compliance Officer,7596.17,3666.2,28383.64,8319.99
64,Female,Japan,Trader,45318.89,9239.71,13162.68,74337.7
20,Other,Germany,Wealth Manager,8874.05,6577.45,14501.23,20539.92
36,Female,Japan,Analyst,19774.71,15176.88,12042.14,10544.89
27,Male,Japan,Quantitative Analyst,35632.67,4279.4,8943.32,39476.61
45,Female,Canada,Risk Manager,40789.54,11525.37,19153.37,58305.28
46,Female,France,Trader,23937.89,8291.13,24849.7,82701.79
32,Male,Canada,Analyst,9138.64,22394.16,4776.43,63469.19
52,Male,USA,Compliance Officer,13617.67,21005.11,29456.09,49166.71
23,Other,Australia,Risk Manager,21006.53,2893.17,20530.03,28566.74
29,Male,UK,Risk Manager,18293.27,28606.84,23414.32,29255.3
64,Male,France,Risk Manager,17498.77,22353.25,29965.69,77057.68
55,Female,UK,Compliance Officer,6679.5,18497.96,15145.74,11405.97
30,Male,India,Market Strategist,45674.18,14357.16,2185.17,14647.38
46,Other,Canada,Wealth Manager,1584.85,5378.78,23719.24,71973.64
36,Female,Brazil,Wealth Manager,22056.11,28862.38,26129.44,96104.2
20,Other,UK,Analyst,49018.04,285.36,4913.79,12023.42
25,Male,Brazil,Analyst,33020.22,20789.81,772.92,60942.61
25,Other,Germany,Quantitative Analyst,17834.99,15247.96,4117.92,23918.84
72,Other,France,Market Strategist,7390.27,27082.33,9752.79,2575.78
75,Male,Germany,Compliance Officer,48197.24,11451.88,27732.22,83226.77
37,Male,Australia,Portfolio Manager,797.92,15583.4,123.89,50860.46
64,Female,Germany,Portfolio Manager,34101.24,22283.06,24123.75,2389.0
21,Female,Brazil,Financial Advisor,44018.86,1474.62,25652.9,89545.33
68,Female,Japan,Portfolio Manager,1355.51,1681.53,24341.02,53568.52
38,Male,Canada,Portfolio Manager,36286.23,6389.6,2512.32,73706.74
20,Other,Germany,Broker,49942.0,4435.42,20391.74,42350.48
62,Other,Australia,Compliance Officer,32018.16,242.98,28619.41,18488.33
25,Female,France,Compliance Officer,20792.48,18708.55,3654.86,46557.33
40,Female,China,Market Strategist,43732.6,23888.34,998.87,28767.24
33,Male,Australia,Analyst,27753.54,28715.59,26216.09,29673.54
30,Other,Canada,Wealth Manager,37497.1,13254.96,19365.64,64387.81
20,Female,UK,Risk Manager,29430.17,8427.63,19410.74,9407.97
65,Male,USA,Portfolio Manager,2010.73,25923.88,28934.72,39701.45
26,Female,France,Wealth Manager,10735.93,25339.65,23104.48,54664.54
77,Male,Brazil,Wealth Manager,4030.3,18764.05,11953.47,70985.75
31,Other,USA,Risk Manager,5423.72,8230.81,13103.44,63289.93
30,Male,Australia,Market Strategist,868.73,27260.1,4383.55,88624.66
70,Female,Australia,Risk Manager,21116.13,5393.12,9156.29,99238.43
74,Female,Australia,Broker,9014.72,1357.21,13389.84,93742.34
24,Other,USA,Broker,42799.26,23908.72,7869.51,76415.24
32,Other,Germany,Risk Manager,37526.87,16931.59,27480.39,68601.53
24,Female,Canada,Compliance Officer,28701.53,7431.71,403.49,3543.17
55,Female,France,Financial Advisor,24502.17,20143.33,17631.31,53349.88
51,Female,Canada,Trader,12867.85,23013.16,23159.66,66371.69
58,Other,France,Financial Advisor,23800.08,25344.15,21976.66,41294.0
39,Female,France,Broker,32097.34,8499.67,19329.8,38479.66
41,Other,UK,Broker,39133.22,816.34,12339.55,54252.65
66,Female,Australia,Analyst,4175.94,15325.66,27558.39,90663.99
54,Male,China,Compliance Officer,35452.39,25689.55,9901.94,26092.84
61,Male,India,Trader,37162.22,6274.25,22516.52,39905.48
18,Female,Canada,Analyst,27992.71,12662.71,27803.2,65308.78
27,Male,UK,Broker,10794.53,7729.8,3895.09,18600.73
60,Other,Australia,Market Strategist,27005.31,450.21,28415.08,83490.36
33,Male,Japan,Financial Advisor,25184.97,26960.8,23292.18,66606.72
63,Male,Japan,Portfolio Manager,23837.93,4094.84,18516.92,35226.21
25,Other,Germany,Analyst,23085.93,23014.68,11233.29,72216.7
73,Male,USA,Risk Manager,5630.2,10430.77,27132.75,27934.65
66,Male,Japan,Financial Advisor,9226.33,8366.57,1369.09,77446.09
42,Female,Brazil,Portfolio Manager,4956.87,28233.82,12983.28,7068.81
67,Other,Australia,Portfolio Manager,12199.64,19733.12,22711.19,42675.2
29,Other,India,Market Strategist,13247.49,20623.33,24343.66,26163.89
42,Female,China,Portfolio Manager,12329.29,22801.6,6108.24,81670.04
34,Female,Australia,Broker,10625.36,10260.95,1475.76,75274.71
77,Male,Japan,Wealth Manager,36797.56,16931.75,24095.39,84186.14
43,Male,India,Wealth Manager,40946.41,8143.19,12685.67,65156.3
63,Male,China,Quantitative Analyst,16422.75,25044.52,4348.54,79532.24
65,Female,Germany,Trader,15325.93,17999.26,2612.77,43878.83
31,Other,Germany,Market Strategist,42217.21,7340.03,19237.16,67805.74
58,Male,UK,Quantitative Analyst,31233.8,26997.76,17505.4,3111.77
53,Female,China,Trader,14742.57,17446.16,25627.01,88072.46
74,Other,China,Wealth Manager,35709.25,14876.16,995.43,68477.37
40,Female,Brazil,Market Strategist,17295.18,1082.9,26059.4,86609.65
60,Male,China,Broker,29369.13,27298.57,26622.93,77085.89
23,Female,Japan,Compliance Officer,49632.44,28570.6,13416.68,28637.67
64,Female,Brazil,Analyst,15149.56,16899.83,2346.16,27288.02
22,Female,China,Analyst,46533.25,13303.27,28404.96,79963.88
60,Female,Canada,Financial Advisor,16100.56,10818.97,2207.3,18470.92
42,Other,UK,Wealth Manager,27060.31,8078.04,17740.73,11066.12
35,Male,UK,Wealth Manager,23053.19,17257.15,14820.04,1504.22
79,Other,Canada,Broker,39179.66,3886.45,25060.84,29842.8
30,Female,Brazil,Quantitative Analyst,3148.53,27579.25,15103.08,9926.51
60,Female,Germany,Compliance Officer,31393.4,5319.96,14100.15,80168.65
31,Male,Canada,Wealth Manager,38057.28,22378.12,26425.47,48454.38
45,Male,Australia,Portfolio Manager,23660.03,9241.29,28922.1,25251.52
35,Other,USA,Financial Advisor,5354.1,6820.83,16500.64,60208.69
76,Other,India,Analyst,12315.77,16758.18,13668.98,7035.24
77,Male,Germany,Wealth Manager,34015.65,22965.49,24941.3,72612.13
80,Other,Germany,Compliance Officer,44782.33,21815.76,24941.25,50139.3
74,Female,France,Risk Manager,21138.27,7051.0,9615.48,647.64
45,Female,Germany,Quantitative Analyst,28064.56,9948.55,17307.9,31921.72
68,Male,UK,Compliance Officer,11496.41,26071.52,4665.8,75019.24
73,Other,Germany,Portfolio Manager,20669.44,21711.15,19084.48,18811.52
44,Female,Australia,Quantitative Analyst,16905.81,21395.18,25027.97,96187.73
49,Male,Germany,Analyst,32810.72,8103.71,5666.08,89662.91
64,Other,China,Quantitative Analyst,49236.48,23770.53,9725.26,77823.87
26,Female,UK,Compliance Officer,40683.84,10784.61,13495.58,7854.84
57,Other,Canada,Market Strategist,9689.01,12071.65,25360.15,35383.73
49,Other,Canada,Compliance Officer,28926.16,8662.45,21954.53,29819.73
37,Other,Japan,Wealth Manager,3413.94,3685.64,9540.27,13762.53
45,Male,USA,Portfolio Manager,12421.08,12640.79,7328.85,99961.89
50,Female,USA,Broker,8693.66,557.34,20886.36,14719.76
21,Male,China,Quantitative Analyst,16843.72,13704.51,14422.63,31532.75
63,Female,USA,Compliance Officer,33972.82,21763.94,17826.95,88014.15
74,Female,Germany,Trader,25019.73,28824.31,19478.49,14438.54
51,Male,Canada,Trader,46652.17,2404.46,16782.67,46952.8
65,Male,Germany,Financial Advisor,10716.17,8474.66,18411.51,97569.01
20,Female,France,Quantitative Analyst,18274.04,14849.22,26630.72,24728.85
43,Female,Japan,Market Strategist,16559.64,5153.12,26052.56,70305.82
25,Female,Canada,Portfolio Manager,11874.58,3549.01,4513.58,8003.96
23,Other,USA,Risk Manager,49659.22,13596.93,17615.58,60087.19
33,Female,India,Portfolio Manager,19422.55,17442.88,13207.09,33904.95
41,Male,Germany,Quantitative Analyst,47031.4,24615.22,8601.33,69956.45
65,Male,Australia,Trader,19584.63,29934.21,18952.86,43289.0
56,Male,India,Portfolio Manager,10284.17,23239.41,15350.96,29899.86
47,Female,Australia,Compliance Officer,6048.4,6679.15,23258.38,54600.79
62,Female,France,Portfolio Manager,42792.6,22451.94,2848.26,13968.69
30,Other,USA,Quantitative Analyst,1701.67,16137.75,9115.29,81443.2
22,Other,Germany,Compliance Officer,48223.29,13551.75,822.18,75070.94
42,Male,Germany,Analyst,20967.74,28075.07,22391.49,54496.82
37,Other,Australia,Portfolio Manager,12443.98,21077.67,27378.1,36704.83
71,Other,Germany,Financial Advisor,30910.56,20466.71,17641.92,91522.62
35,Male,France,Quantitative Analyst,6732.36,402.09,18528.53,63445.84
64,Female,UK,Wealth Manager,3700.06,25958.89,1440.43,28480.01
35,Other,UK,Wealth Manager,41406.39,23809.35,15138.25,80670.86
19,Female,Australia,Financial Advisor,21291.07,9003.31,15829.82,63501.97
27,Male,USA,Wealth Manager,25960.92,8798.8,1217.29,12701.26
72,Male,Australia,Financial Advisor,8917.13,1651.68,23482.49,11423.32
62,Other,Brazil,Analyst,3165.07,1573.15,8385.69,93810.5
67,Male,Germany,Market Strategist,18452.03,20074.41,21717.24,28791.2
64,Male,Germany,Trader,25356.7,5627.82,12117.61,66348.26
80,Male,UK,Compliance Officer,38294.99,27710.26,29869.6,3643.39
29,Other,India,Financial Advisor,25102.49,25280.01,6405.54,55650.19
64,Other,Australia,Broker,39147.1,10499.11,1794.16,23112.86
30,Other,USA,Broker,5860.1,11433.05,29398.17,13962.63
67,Male,UK,Broker,3291.74,9851.93,7353.07,77350.31
64,Female,Australia,Risk Manager,8027.16,2817.23,19078.17,80954.27
74,Male,Canada,Wealth Manager,38623.41,991.33,11268.32,71521.22
72,Other,USA,Financial Advisor,37990.58,13591.39,19206.85,1118.68
28,Female,USA,Quantitative Analyst,7154.25,28294.05,17901.95,28490.92
36,Female,China,Financial Advisor,1646.33,27521.62,21232.85,36096.13
52,Other,India,Quantitative Analyst,34295.57,24304.67,602.38,69085.02
56,Female,France,Analyst,42778.56,18876.42,25094.02,75554.37
70,Female,USA,Quantitative Analyst,37729.97,25693.86,14386.04,62785.49
43,Other,China,Market Strategist,10219.67,15476.3,15589.64,78908.83
63,Female,Germany,Broker,29230.02,5445.8,12360.2,42729.99
31,Female,Australia,Wealth Manager,37892.55,20540.9,29682.01,54184.5
71,Other,Japan,Compliance Officer,12865.85,27623.35,24057.06,6425.02
62,Female,Japan,Compliance Officer,26433.27,637.17,9376.23,42716.32
61,Female,India,Risk Manager,15791.57,7580.75,23502.98,43263.31
41,Female,Germany,Analyst,11356.21,7999.87,13137.96,61152.01
58,Female,USA,Market Strategist,48482.51,3016.23,26106.9,37789.64
18,Other,Germany,Market Strategist,45637.84,6803.55,973.85,23845.5
68,Male,China,Wealth Manager,22338.82,11550.26,10694.42,23759.63
60,Male,Canada,Quantitative Analyst,6925.23,28198.07,12923.08,13387.29
72,Female,France,Risk Manager,36422.57,25814.96,22340.27,70102.27
39,Other,Brazil,Trader,12859.49,28382.89,5509.89,62256.84
40,Other,France,Quantitative Analyst,8509.04,3661.12,8624.12,57924.99
73,Female,USA,Risk Manager,19138.3,890.05,21730.21,53101.96
71,Male,Germany,Market Strategist,26539.51,3341.0,2351.47,36753.75
36,Female,France,Analyst,4962.27,27433.15,6073.67,76871.69
35,Other,Australia,Compliance Officer,28630.15,4766.78,22613.33,92202.42
29,Other,France,Financial Advisor,865.88,17200.47,26272.08,43998.92
72,Male,China,Quantitative Analyst,44604.27,6866.09,21878.4,40908.86
45,Other,France,Portfolio Manager,46045.01,668.03,15837.79,16272.76
45,Other,Australia,Quantitative Analyst,36680.23,2584.41,3016.89,67070.88
77,Other,Brazil,Financial Advisor,23380.82,21308.42,24825.41,55809.23
76,Male,Brazil,Market Strategist,12819.32,5511.88,3764.97,98799.8
50,Other,Australia,Risk Manager,37231.19,6912.72,11583.1,58432.32
36,Female,Germany,Analyst,46596.68,11348.83,1562.46,28861.09
45,Male,Canada,Portfolio Manager,8010.83,19734.38,21304.77,56294.07
76,Female,USA,Market Strategist,23344.52,14107.7,15129.67,98469.52
69,Female,India,Trader,15831.56,28341.08,27232.85,72333.52
78,Male,Japan,Compliance Officer,17901.42,13053.76,4205.34,12857.73
79,Female,Germany,Wealth Manager,20347.31,6013.97,24584.02,34316.26
66,Male,France,Analyst,47594.64,16107.48,15344.53,29868.5
54,Female,Japan,Compliance Officer,13005.99,13554.14,11014.47,85682.38
43,Male,Japan,Portfolio Manager,24684.52,23624.79,19324.83,61116.28
52,Other,Australia,Quantitative Analyst,47579.22,28056.88,23723.0,81010.2
51,Other,UK,Risk Manager,23855.24,25097.04,13236.54,17624.61
80,Female,Canada,Broker,43193.62,11701.74,7022.53,90803.49
52,Other,Canada,Financial Advisor,3032.36,6522.68,27477.89,5831.1
57,Male,UK,Analyst,47656.22,27438.94,9424.28,37483.72
33,Female,USA,Portfolio Manager,9457.8,11608.89,29947.18,1414.9
55,Other,UK,Broker,48998.76,23117.69,23031.38,18427.95
30,Other,India,Compliance Officer,8861.29,29686.34,20650.18,96222.59
79,Female,India,Risk Manager,22273.86,17344.41,421.37,7849.53
40,Other,Australia,Quantitative Analyst,15499.86,14422.42,13483.51,14540.66
77,Other,France,Quantitative Analyst,21718.25,21011.13,15098.71,92484.9
71,Female,Japan,Trader,12601.18,5858.23,11322.47,71017.46
39,Other,Canada,Risk Manager,48269.34,14672.78,4541.69,40696.44
33,Other,Canada,Wealth Manager,15355.68,9404.31,11055.14,6876.58
45,Other,UK,Broker,32698.42,4968.62,2295.45,78503.9
65,Other,UK,Market Strategist,6958.63,18323.59,8763.02,49272.66
52,Female,UK,Trader,41236.94,17292.4,2556.19,32301.69
77,Male,USA,Risk Manager,27171.15,22848.05,22585.08,36075.04
62,Male,UK,Portfolio Manager,48974.36,26195.46,20151.16,50527.75
63,Other,France,Risk Manager,21227.77,6650.26,28201.0,55123.28
25,Other,Japan,Wealth Manager,9852.85,23402.09,11428.87,81809.88
61,Male,Germany,Risk Manager,17366.35,11053.19,23596.72,77170.37
72,Other,Germany,Broker,36874.58,18882.73,17648.84,76705.87
72,Male,France,Risk Manager,32989.42,25514.69,19400.8,72929.8
39,Female,China,Risk Manager,38939.54,7722.74,16446.47,75778.69
38,Female,India,Compliance Officer,3766.17,18048.79,23385.85,67760.15
43,Female,Germany,Market Strategist,29060.4,14435.55,1307.64,86802.35
57,Female,USA,Financial Advisor,46615.22,23727.79,2460.62,55745.43
38,Female,China,Broker,5484.31,20932.38,2922.92,52084.43
42,Female,Brazil,Financial Advisor,4807.33,23100.47,8696.29,70129.6
58,Male,USA,Compliance Officer,35858.56,8673.9,17754.31,16600.6
18,Other,Canada,Trader,15827.6,21145.47,19386.25,77695.17
23,Male,Germany,Wealth Manager,32963.1,18193.89,21392.48,93615.58
40,Female,India,Market Strategist,27314.69,13727.58,8458.86,29626.0
68,Other,UK,Wealth Manager,49304.73,11381.39,19523.87,61104.5
40,Other,UK,Compliance Officer,44463.92,9981.42,3574.82,3262.25
60,Female,Japan,Broker,33935.83,339.75,348.88,76582.29
60,Female,India,Analyst,13157.56,5128.28,20855.69,55966.82
40,Female,Canada,Market Strategist,13169.22,1816.4,21482.59,67365.43
49,Female,Australia,Market Strategist,44123.97,25458.31,18683.17,14299.27
47,Female,Germany,Compliance Officer,29308.52,25809.66,7803.15,80945.48
30,Female,Japan,Trader,39485.16,25393.49,27827.68,25593.63
60,Other,India,Portfolio Manager,22548.22,24546.7,26276.48,68479.22
35,Female,Brazil,Risk Manager,5243.37,6678.85,15490.44,59314.18
40,Female,USA,Quantitative Analyst,16701.05,14779.0,29674.74,65379.14
32,Other,Canada,Quantitative Analyst,8141.34,27239.92,8993.66,5023.73
50,Male,India,Wealth Manager,39113.46,22805.46,14759.47,74185.06
38,Female,Germany,Risk Manager,35055.55,104.52,27841.26,79524.97
74,Other,USA,Portfolio Manager,4511.8,13809.83,13890.56,47481.58
56,Other,India,Analyst,31107.13,369.57,14156.7,40886.1
40,Male,France,Wealth Manager,43719.36,8455.8,2427.81,34254.47
44,Female,Japan,Market Strategist,34898.48,13101.09,6379.82,92788.19
62,Female,India,Financial Advisor,25604.48,26792.33,4778.06,75506.83
61,Female,France,Quantitative Analyst,15661.98,19648.81,16979.71,69861.87
35,Other,USA,Wealth Manager,44366.13,10906.41,9588.82,92560.66
41,Female,USA,Quantitative Analyst,21197.96,14745.11,2357.06,34876.92
68,Female,USA,Compliance Officer,42784.14,24530.82,15323.67,63013.81
64,Female,Australia,Analyst,39171.69,9024.69,20093.05,68605.68
57,Female,India,Analyst,40829.73,18470.29,22108.98,99622.75
68,Male,France,Financial Advisor,49490.9,7904.29,25133.66,42718.61
59,Male,UK,Broker,37463.05,14424.9,14484.59,40018.11
24,Male,Brazil,Analyst,1798.64,788.52,11748.83,8448.79
67,Female,Brazil,Market Strategist,10351.15,25575.65,20539.45,9845.25
65,Female,France,Compliance Officer,1856.24,1498.05,450.27,51179.91
37,Other,UK,Trader,9576.69,6769.6,19024.12,17118.2
44,Other,Canada,Wealth Manager,3165.83,10038.68,12200.17,7293.08
23,Other,Australia,Market Strategist,25130.69,18773.58,13613.61,96489.3
44,Female,France,Risk Manager,1507.49,21615.0,8923.27,95141.74
26,Male,Germany,Trader,23681.7,2459.51,3861.9,32527.68
70,Male,Japan,Market Strategist,44952.16,1351.79,12072.67,78986.94
62,Male,Japan,Risk Manager,37453.94,23979.75,9280.66,87254.91
74,Female,China,Quantitative Analyst,47203.4,21379.39,28805.55,46474.71
